transaction_id,sender_id,recipient_id,transaction_type,amount,location,payment_method,sender_iban,recipient_iban,balance_after,description,timestamp
ac2e53fd-ead6-4bc6-85cb-67ac402e0015,EMP38115,RDRG-JNTH-802-LEM-1,transfer,2688.78,,,IT80X5091531330783407649124620,US70J4143953775443788602766,14002.00,Salary payment Jan,2087-01-02T08:01:28
87dafebe-e7bd-43c7-b07c-5c660145669b,TRLN-DMNA-812-RON-0,,withdrawal,100.09,Roncaglia - ATM Roncaglia Market Square,debit card,IT21F6133312551134091221836,,1527.16,,2087-01-02T08:20:07
cfc4c033-5399-435e-ad6b-83d59d6b18ad,TNGY-CÉLN-802-BRU-1,ABIT47136,transfer,596.37,,,FR15C0515459207187401115517,IT68S1236110644028235441909318,9517.25,Rent payment Jan - Real Estate Italia Brunoy,2087-01-02T08:20:30
e3e17b52-7684-416c-b471-1d66c1fdcaf4,EMP74793,MYRS-LZBT-801-MIN-0,transfer,3382.14,,,IT61E5916057865242262531659987,US61S6786607301177864418879,15607.55,Salary payment Jan,2087-01-02T08:55:09
5f961729-d9eb-4306-b49f-1baa388c8c36,GLPP-TNOI-7EA-BAG-0,RES19717,transfer,4844.18,,,IT19H6067698531018280221031,IT94O3697151474582996303878428,88566.69,Rent payment Jan - Real Estate Italia Bagheria,2087-01-02T12:17:23
73279fda-b621-401e-bec3-d9b8737c0eff,EMP40041,RYND-VNCN-806-DUN-1,transfer,1269.38,,,IT80E6157684467107576126559060,FR91D2378545503751435879941,9641.16,Salary payment Jan,2087-01-02T14:16:02
aeb28c9c-866c-41c2-83d4-a33b90e651bd,JMSA-CHRS-808-LOS-1,IMMO60535,transfer,1334.19,,,US57R4551141067174325748539,IT20G8571583032657336310156104,15622.47,Rent payment Jan - Locazioni Smart Los Angeles,2087-01-02T14:27:51
cb280ffb-d378-468d-9ce2-8c573dc09653,EMP62223,DVSA-BRRY-80B-LON-0,transfer,841.24,,,IT56X5023904051590251835456748,GB91X3038793837339970538384,7242.86,Salary payment Jan,2087-01-02T15:52:15
336933d8-fa30-45a9-81b8-10cefb46c88d,EMP46061,JMSA-CHRS-808-LOS-1,transfer,3817.53,,,IT12N2479812239303053446592647,US57R4551141067174325748539,19440.00,Salary payment Jan,2087-01-02T16:07:41
aaaf68fd-e5f4-4884-b407-fea734cd05e7,BLLE-BRND-7D7-MOD-1,VNDSP44319,e-commerce,57.06,BrightLane Commerce,debit card,US45Y0450340314014549653022,IT66D6942531318076506080384926,8162.02,,2087-01-02T16:09:01
d192fd1d-de78-4a29-a7eb-02719bcd9fd8,PTTJ-GNVÈ-7EF-PAR-0,CASE72506,transfer,2491.40,,,FR41F3780213632912807343428,IT93U1365926824297949321288836,66706.21,Rent payment Jan - Living Spaces,2087-01-02T16:18:50
624f0b03-2742-4349-a920-a9a0e43b1b08,MYRS-LZBT-801-MIN-0,APP98819,transfer,1111.72,,,US61S6786607301177864418879,IT50P2375552047341974303505589,14495.83,Rent payment Jan - Case Sicure Minneapolis,2087-01-02T16:35:59
a3957e74-9a29-4cf3-b01e-9649a610f7c8,RYND-VNCN-806-DUN-1,ABIT59918,transfer,405.22,,,FR91D2378545503751435879941,IT65G4559854429902817732033125,9235.94,Rent payment Jan - Residenze Milano Dunkerque,2087-01-02T16:41:00
4b916c0a-2441-4a33-8eda-52a3487398f9,BLLE-BRND-7D7-MOD-1,,in-person payment,54.78,Modesto - Modesto Market Deli,debit card,US45Y0450340314014549653022,IT34D4500096637621875253361828,8107.24,,2087-01-02T16:50:20
de7e2204-0609-4cab-a765-8bb714499561,WSSE-NNAA-801-BUR-0,PROP24422,transfer,1179.63,,,US36S0961732582907262154077,IT98Y6486045476589921894970147,23793.92,Rent payment Jan - Property Solutions,2087-01-02T18:13:20
063b1551-4b2f-410a-81b7-a97380ad26b4,EMP71946,GRLC-VLNT-808-KIE-1,transfer,499.47,,,IT84E2215322739945867993732138,DE63D2443196701697981458469,2247.43,Salary payment Jan,2087-01-02T19:54:10
72d6683c-0a69-43e6-aa42-3b4f4aaeadf3,KLNG-NSLM-80A-STO-1,PAYSV19879,e-commerce,53.53,BrightCart Online,Google Pay,DE89D3638692773298033680720,IT68O9454735661951296084572855,433.43,,2087-01-02T20:00:31
c1707d41-aae4-4723-b896-581783ad9e1c,EMP99872,CPLL-LBRT-7FF-NAP-1,transfer,3006.41,,,IT93F6660253947267471646580135,IT28N8990257657576490589675,15692.85,Salary payment Jan,2087-01-03T08:25:33
f73151e4-319f-47ad-b5ea-89c86a07030c,WLLR-MLGR-800-WEI-0,RENT63661,transfer,1090.55,,,DE60Q1687643261376183331004,IT48W7599462128041453682062619,22439.66,Rent payment Jan - Real Estate Italia Weisswasser/Oberlausitz,2087-01-03T08:41:34
98e9f339-09ee-4d97-980d-3181091f52e4,EMP76888,GLPP-TNOI-7EA-BAG-0,transfer,26389.34,,,IT98T2390793423355667002555133,IT19H6067698531018280221031,114956.03,Salary payment Jan,2087-01-03T08:43:35
995106b4-25ef-42ad-804e-3e2b75592db3,TÄSC-HNSW-80D-MES-1,PROP16927,transfer,142.28,,,DE30U9662834847337473754074,IT15Y7847689719693830324258557,1458.95,Rent payment Jan - Residenze Milano,2087-01-03T11:09:23
e49595a0-8841-49f9-923a-84905012aaed,NCLS-THBT-7FB-CAN-1,,transfer,8.17,,,FR96R5722302301530596709586,IT64J4340508367385895451028677,23873.92,Petty cash top up,2087-01-03T11:34:04
58efc41f-51fc-4778-8647-1cb5e8c952a7,NCLS-THBT-7FB-CAN-1,,transfer,-2361.60,,,FR96R5722302301530596709586,IT41R1897188832038324752689214,23873.92,Supplier payment for stock purchase,2087-01-03T11:39:24
f7983082-3da5-4f13-8286-9b55aab693b7,PRCI-KYLG-804-SNO-1,PAYNV45808,e-commerce,155.24,SwiftCart Marketplace,debit card,GB39C5156240692201299160101,IT14H5659704492091864528697235,16422.18,,2087-01-03T12:47:01
3e11fd26-2c19-423a-8596-6041c78695cf,TRLN-DMNA-812-RON-0,,in-person payment,32.19,Roncaglia - Roncaglia Market Deli,mobile phone,IT21F6133312551134091221836,IT70I9416816383906088940505627,1494.97,,2087-01-03T13:28:26
c0161fd3-ea71-483d-a8e1-87a4394717db,RDRG-JNTH-802-LEM-1,IMMO12041,transfer,1013.21,,,US70J4143953775443788602766,IT16P7790910847259424985433757,12988.79,Rent payment Jan - Property Hub Lemon Hill,2087-01-03T13:55:47
a4a2645b-43a7-43dc-9dc3-9738dbc760d7,TRLN-DMNA-812-RON-0,,in-person payment,7.45,Roncaglia - Roncaglia Corner Bakery,mobile phone,IT21F6133312551134091221836,IT38K3585733574240988975288283,1487.52,,2087-01-03T14:17:36
8eecfd75-f51c-435e-b1e8-91ac63b25d9c,EMP22793,LCQE-MRAI-809-PAR-0,transfer,2540.83,,,IT96U7619000422382793103977565,FR19Y7932544701757942593324,12402.06,Salary payment Jan,2087-01-03T15:27:11
5596aec6-69db-4810-907f-ba2b7eab2ac2,KLNG-NSLM-80A-STO-1,SRVRN92301,e-commerce,11.66,RenewLoop Billing,debit card,DE89D3638692773298033680720,IT47Z1264021317798951473443035,421.77,,2087-01-03T15:43:52
b553b0ab-e197-49b4-b911-62876f28fcbd,EMP32427,TÄSC-HNSW-80D-MES-1,transfer,357.87,,,IT32J6098642973211769127283385,DE30U9662834847337473754074,1816.82,Salary payment Jan,2087-01-03T16:23:03
a6e8b3e7-0ce1-4c23-8243-2e9885ec8f3e,EMP31354,WSSE-NNAA-801-BUR-0,transfer,3266.80,,,IT32M2816757249181720891573664,US36S0961732582907262154077,27060.72,Salary payment Jan,2087-01-03T17:49:24
9ef158b4-127d-4d3b-a753-2c10f6c8370a,KLNG-NSLM-80A-STO-1,,in-person payment,20.61,Fraiburgo - Apple Valley Market,mobile phone,DE89D3638692773298033680720,IT65G2027587746120540481185051,401.16,,2087-01-03T20:13:14
b1d507ae-79f1-433c-8bfb-9ba0760a1be3,EMP39189,ZPPT-NGLA-7F5-GEN-0,transfer,21607.64,,,IT21N2087160085477773759094369,IT28J8404455538542286978537,184881.62,Salary payment Jan,2087-01-03T20:34:37
abe20100-7800-48b3-a263-aeaf9c318362,BLLE-BRND-7D7-MOD-1,,withdrawal,150.38,Modesto - ATM Modesto Central Station,debit card,US45Y0450340314014549653022,,7956.86,,2087-01-03T23:40:42
5237adc6-81b6-450a-8868-1d6a3eeec329,TRLN-DMNA-812-RON-0,MKTBR35332,direct debit,12.98,,,IT21F6133312551134091221836,IT65G2027587746120540481185051,1474.54,Language app premium monthly fee,2087-01-04T01:53:36
a31306da-74fd-4cb1-ad23-0092ff66e8a2,EMP23909,TRLN-DMNA-812-RON-0,transfer,364.74,,,IT50U8218250123941673215155458,IT21F6133312551134091221836,1839.28,Salary payment Jan,2087-01-04T10:08:45
4fd5833f-81aa-4176-ae08-a0d91f505dac,DNLA-ÉLSB-805-PAR-1,HOME86371,transfer,1234.86,,,FR75C2971561092669690427080,IT48K7507378091927845900957382,25922.57,Rent payment Jan - Abitare Oggi Paris,2087-01-04T10:21:07
8a45f0d2-24ab-4bd9-bc21-e083e51ea6d0,CPLL-LBRT-7FF-NAP-1,STAN18418,transfer,972.03,,,IT28N8990257657576490589675,IT95L7924375498813305084337275,14720.82,Rent payment Jan - Real Estate Italia Naples,2087-01-04T10:44:03
fcbb1213-696b-4c21-8692-682c858174eb,PRCI-KYLG-804-SNO-1,PAYNV45808,e-commerce,84.73,SwiftCart Marketplace,debit card,GB39C5156240692201299160101,IT14H5659704492091864528697235,16337.45,,2087-01-04T10:54:31
793db9e8-7072-4c44-adca-2f5211e76746,EMP10561,KLNG-NSLM-80A-STO-1,transfer,165.85,,,IT13V3806160903469850220670727,DE89D3638692773298033680720,567.01,Salary payment Jan,2087-01-04T11:25:36
7f6e0734-1465-4bc5-8226-7788e39c6c88,KLNG-NSLM-80A-STO-1,WEBBR57299,e-commerce,10.98,BrightCart Express,debit card,IT70X1089453898392873865468534,IT24J6972306823324522530799882,201.20,,2087-01-04T11:27:56
dba72f20-01fa-4755-b5a1-c18996fbac94,EMP79509,SGNE-LCAI-7FE-PAR-1,transfer,3006.55,,,IT67D7651974007611689270077158,FR09Q1556766919995538156507,25624.45,Salary payment Jan,2087-01-04T11:30:40
476cfc73-8149-4042-b684-2be0f8002e1d,RHLI-LSAO-7FB-DIP-0,STAN99322,transfer,2455.74,,,DE34T2049956169765945780761,IT74G6096654534190313237731926,28857.09,Rent payment Jan - Case Sicure Dippoldiswalde,2087-01-04T12:08:59
1252b68a-da37-4215-be51-c8176b909385,EMP45498,THMP-KRNA-807-FRE-1,transfer,1830.22,,,IT47C9763610903111468421329220,US96F2185733362876541523483,10061.01,Salary payment Jan,2087-01-04T12:24:44
c85be0bf-f09c-4ac5-9e70-fd3cf676dc12,EMP91067,SLVI-MCHL-7D3-FOR-1,transfer,3009.48,,,IT84G2797964922570209629185582,US53C1238405887674384136036,10821.93,Salary payment Jan,2087-01-04T12:34:26
f95881a5-44a2-4e9a-942a-dc01f5ecab4a,DVSA-BRRY-80B-LON-0,CASE98058,transfer,315.58,,,GB91X3038793837339970538384,IT74M1240810033251981927616320,6927.28,Rent payment Jan - Stanza Agency,2087-01-04T13:14:58
155faa18-6112-46f7-b211-36f1a7da06c4,KLNG-NSLM-80A-STO-1,PAYCN35380,transfer,25.10,,,IT70X1089453898392873865468534,IT41H6604257987276443835017931,176.10,Consultant fee,2087-01-04T14:38:30
1c32b6e9-3223-48f1-a7ff-a299139776b1,KLNG-NSLM-80A-STO-1,PAYSP70585,transfer,16.87,,,DE89D3638692773298033680720,IT31W2595838038387409959489269,550.14,Supplier payment,2087-01-04T15:23:21
b69d7106-9279-4529-bf5d-dd9f52667aff,PRCI-KYLG-804-SNO-1,,in-person payment,20.33,Snodland - Riverside Coffee House,mobile phone,GB39C5156240692201299160101,IT54M7080752720420619868207773,16317.12,,2087-01-04T16:18:26
1adffc88-3279-4df0-bc82-baf99f576954,EMP68407,RHLI-LSAO-7FB-DIP-0,transfer,8690.54,,,IT31X8445220769799538086733872,DE34T2049956169765945780761,37547.63,Salary payment Jan,2087-01-04T16:22:58
e04b5a28-deac-4083-925a-4a3a7c6dc505,NGYN-RCHR-800-COG-0,RES96525,transfer,933.81,,,FR50J7345380273554168746681,IT14V8866954599404064703333509,16372.63,Rent payment Jan - Abitazioni Plus,2087-01-04T16:29:36
97260797-8b17-4769-aa01-eebf7bdad74b,JCQT-VCTR-7F2-ANT-1,ENTNV10289,transfer,667.05,,,FR30L2277084839783940042425,IT52H1139904863903035815658190,23811.25,Invoice settlement,2087-01-04T17:07:12
e5202c33-e311-4217-9fa6-5486139b6ed8,PRCI-KYLG-804-SNO-1,PAYNV45808,e-commerce,62.09,SwiftCart Marketplace,debit card,GB39C5156240692201299160101,IT14H5659704492091864528697235,16255.03,,2087-01-04T17:09:10
4cd01b55-9e70-4fad-93bb-5976a0a0639c,PRCI-KYLG-804-SNO-1,,in-person payment,35.69,Snodland - Snodland Riverside Deli,debit card,GB39C5156240692201299160101,IT66W3023321817424785802401723,16219.34,,2087-01-04T17:29:54
249136c4-22b0-47a2-a19f-bbafec8a3a68,EMP91242,WLLR-MLGR-800-WEI-0,transfer,3074.29,,,IT65T3211701466450356293677232,DE60Q1687643261376183331004,25513.95,Salary payment Jan,2087-01-04T17:56:54
010e432b-72ab-4b29-b0d4-bfbb4c6a77ee,EMP59251,TRCH-RFFL-803-TUR-1,transfer,2280.88,,,IT13O2409683348975357305041735,IT24S4595806090383518948615,14917.28,Salary payment Jan,2087-01-04T18:56:06
cf3ba2b9-e8e9-4f2f-8881-8c614c65328b,KLNG-NSLM-80A-STO-1,CMPNT90163,transfer,13.71,,,DE89D3638692773298033680720,IT78U9164989287356719787440704,536.43,Internet bill Jan,2087-01-04T19:04:21
1e3e8d58-5229-4f3d-ba22-3e03aa3692c2,BLLE-BRND-7D7-MOD-1,,withdrawal,250.17,Modesto - ATM Modesto Downtown Plaza,debit card,US45Y0450340314014549653022,,7706.69,,2087-01-04T21:32:16
bc93a0d5-c0c6-4ce2-b70b-36df1b5614e1,PRCI-KYLG-804-SNO-1,,in-person payment,15.69,Snodland - Snodland Riverside Cafe,debit card,GB39C5156240692201299160101,IT55D9372336704855851671403798,16203.65,,2087-01-04T22:39:48
086cb112-c3c2-4e9a-8cde-66d8591a9ed9,TRLN-DMNA-812-RON-0,SRVTR94439,e-commerce,72.20,AutoRenew Services,debit card,IT21F6133312551134091221836,IT90O2353441107691210132042927,1767.08,,2087-01-05T07:56:54
03a54d41-3ba5-4395-a29d-b61653bf9c21,KLNG-NSLM-80A-STO-1,SRVRN11784,e-commerce,62.13,RenewLoop Payments,debit card,DE89D3638692773298033680720,IT30W2762905252762959263466420,474.30,,2087-01-05T09:47:38
39f41972-2dfb-4366-aac1-a5bad65ee364,EMP94172,JCQT-VCTR-7F2-ANT-1,transfer,4103.34,,,IT37B8221906402041275440431677,FR30L2277084839783940042425,27914.59,Salary payment Jan,2087-01-05T09:53:18
c8071597-4785-42fe-b0d4-f399d9c91c68,JCQT-VCTR-7F2-ANT-1,ORGSP65792,transfer,464.41,,,FR30L2277084839783940042425,IT42O6987374460257437230133086,27450.18,Supplier payment,2087-01-05T10:00:21
5b254596-72e2-4483-aa5d-251030e1c1aa,EMP41746,BLLE-BRND-7D7-MOD-1,transfer,2486.00,,,IT65F8805331837765233328051098,US45Y0450340314014549653022,10192.69,Salary payment Jan,2087-01-05T11:33:36
ede4a1e2-cc24-4ef1-ac6d-d5d283e883f3,SGNE-LCAI-7FE-PAR-1,ABIT66321,transfer,1102.78,,,FR09Q1556766919995538156507,IT93Z8273627692750460640853836,24521.67,Rent payment Jan - Locazioni Smart Paris,2087-01-05T11:33:40
5e7892cc-56a3-4086-b7c5-ea05ca1d767f,EMP99384,FRSC-FLPP-7F9-ROM-0,transfer,2586.60,,,IT87W1987335237820148907516843,IT75W1524252070829972964508,23242.13,Salary payment Jan,2087-01-05T11:34:08
690f6b1c-9414-4d76-979c-9c8c9062edfa,EMP24938,THMS-LXND-808-DAV-1,transfer,3224.93,,,IT20U9072972510841522697596465,GB32T7301024348753298567709,25931.41,Salary payment Jan,2087-01-05T12:11:07
ea6c1e79-d866-487a-bb98-0dc8cdf768b3,EMP74928,LMGÀ-TRSE-80D-BRE-1,transfer,3012.61,,,IT59O5192360886107354919308683,IT92V2045256586683735650168,25920.76,Salary payment Jan,2087-01-05T13:37:17
0b2085e6-cca3-4f4a-bd38-9f926db48e3b,FRSC-FLPP-7F9-ROM-0,IMMO88895,transfer,975.80,,,IT75W1524252070829972964508,IT27I5892008151971556805630113,22266.33,Rent payment Jan - Casa Gestione Rome,2087-01-05T13:42:53
4be46431-a29a-407a-9feb-4f9ee5d110b1,VLLN-DNSE-80F-AMI-1,CASE17403,transfer,181.66,,,FR78G2760258716667042681705,IT17D4259925744835553395062931,3336.92,Rent payment Jan - Case Sicure,2087-01-05T14:14:44
5d1e29c9-0569-4e58-bcf9-a943d4d938bf,PRCI-KYLG-804-SNO-1,,in-person payment,47.36,Snodland - Station Road Cafe,Google Pay,GB39C5156240692201299160101,IT75Q4268815224713364943007861,16156.29,,2087-01-05T14:31:32
2714b710-19d6-49f3-b4ad-fbb97793909b,EMP47609,RSMN-NGLA-7DB-NUR-0,transfer,3137.69,,,IT79R9439761485679105425992650,DE66K6484821112920201183719,19419.80,Salary payment Jan,2087-01-05T14:35:20
3cb6391b-821a-4938-ab70-df5e35839518,THMS-LXND-808-DAV-1,PROP18008,transfer,1177.48,,,GB32T7301024348753298567709,IT26I5204501228290984581243704,24753.93,Rent payment Jan - Domus Rental,2087-01-05T15:08:39
260e0790-aa57-4733-90d3-29b9e24db902,EMP41449,LSOO-PTRK-7FE-HAM-0,transfer,2678.42,,,IT15C8615926755312273826592741,DE32X5693083622423278626910,11366.49,Salary payment Jan,2087-01-05T15:24:11
6472f308-ced2-4cca-b516-4f4bcf8bbe4b,TRCH-RFFL-803-TUR-1,RES26382,transfer,713.24,,,IT24S4595806090383518948615,IT54X3381929325920360766565795,14204.04,Rent payment Jan - Living Spaces Turin,2087-01-05T15:33:37
b2bc7d7a-6407-4d73-aab8-14bf2569be05,RSMN-NGLA-7DB-NUR-0,RENT23526,transfer,966.57,,,DE66K6484821112920201183719,IT74Y4806136841675573635633897,18453.23,Rent payment Jan - Casa Tua,2087-01-05T16:23:01
8951380b-d5a0-4db7-83ca-30c8700dcdc5,PRCI-KYLG-804-SNO-1,,in-person payment,43.38,Snodland - Riverside Bakery Snodland,smartwatch,GB39C5156240692201299160101,IT67G2960394602839351527143952,16112.91,,2087-01-05T17:38:12
307d081e-3f3d-45fb-b8f2-f516fce95de7,KLNG-NSLM-80A-STO-1,IMMO48760,transfer,63.08,,,DE89D3638692773298033680720,IT15P5876484761146768178354768,411.22,Rent payment Jan - Casa Gestione Stockach,2087-01-05T18:15:48
3858f53f-d66a-4010-99f0-92f07dc72ee5,WLLM-TRRY-808-HER-0,CASE72345,transfer,386.39,,,GB81C8377911495762281907339,IT98S6011192840873201862506701,7132.09,Rent payment Jan - Living Spaces Hereford,2087-01-05T18:53:52
77d9d4de-f157-4a65-8d4e-006adf8bf058,THMP-KRNA-807-FRE-1,APP33170,transfer,662.70,,,US96F2185733362876541523483,IT25H5949808732932515411622337,9398.31,Rent payment Jan - Housing Partners Fremont,2087-01-05T18:59:06
081c7f25-e346-4bc3-931f-bfe6b4ce71b1,TRLN-DMNA-812-RON-0,,in-person payment,26.64,Roncaglia - Roncaglia Village Market,mobile phone,IT21F6133312551134091221836,IT88H2959833823427538480266231,1740.44,,2087-01-05T20:18:12
2c02a147-937c-405c-9e14-b72d9a1417a4,ZPPT-NGLA-7F5-GEN-0,DOM57917,transfer,4365.38,,,IT28J8404455538542286978537,IT78V9698959379031605751056905,180516.24,Rent payment Jan - Property Hub,2087-01-05T20:32:45
d1753323-cb0c-4fa3-8953-7257b888057e,BLLE-BRND-7D7-MOD-1,VNDSP44319,direct debit,146.13,,,US45Y0450340314014549653022,IT66D6942531318076506080384926,10046.56,Private health insurance monthly,2087-01-06T02:37:57
6a35472b-f638-4461-8422-b7351fdc8703,JCQT-VCTR-7F2-ANT-1,,withdrawal,199.62,Antibes - ATM Antibes Old Town,debit card,FR30L2277084839783940042425,,27250.56,,2087-01-06T06:30:18
2930a056-8f9a-4e19-9761-c1ad8d4dda76,EMP77264,DNEA-DNNS-80C-CAT-0,transfer,620.83,,,IT34I1190187785216140920612700,GB78N5986231065521131615162,4942.57,Salary payment Jan,2087-01-06T09:27:58
febb5772-aa6d-4268-aa94-b850bfc2f96a,BLLE-BRND-7D7-MOD-1,RES70039,transfer,703.18,,,US45Y0450340314014549653022,IT86A9508418772164789209216662,9343.38,Rent payment Jan - Real Estate Italia Modesto,2087-01-06T10:44:19
11744dd8-cb94-4579-a15a-6328ae02a370,EMP26453,VLLN-DNSE-80F-AMI-1,transfer,466.57,,,IT17V7486091829509863709093006,FR78G2760258716667042681705,3803.49,Salary payment Jan,2087-01-06T11:47:54
b5bf3d26-2c7f-4699-b2ed-7ba072638aff,EMP99422,PRCI-KYLG-804-SNO-1,transfer,2430.17,,,IT77H6731501123097996141537627,GB39C5156240692201299160101,18543.08,Salary payment Jan,2087-01-06T12:55:14
21365ca3-4a8d-44d8-92b3-8bbb49eb7191,EMP25900,WLLM-TRRY-808-HER-0,transfer,952.06,,,IT69U4778277902114668625561321,GB81C8377911495762281907339,8084.15,Salary payment Jan,2087-01-06T12:58:35
aaf929e3-2689-4fb7-b202-e0478c907cfd,TRLN-DMNA-812-RON-0,CASE17147,transfer,152.90,,,IT21F6133312551134091221836,IT18L5702489238261715628508404,1587.54,Rent payment Jan - Stanza Agency Roncaglia,2087-01-06T13:29:30
c02fc27f-5f34-4d46-93bf-0c2b391d5c15,EMP35231,NGYN-RCHR-800-COG-0,transfer,2627.02,,,IT50R3403471239836762650632666,FR50J7345380273554168746681,18999.65,Salary payment Jan,2087-01-06T13:29:30
793f1bf4-c157-4af0-b900-fe372e3068d8,LMGÀ-TRSE-80D-BRE-1,CASE74018,transfer,995.93,,,IT92V2045256586683735650168,IT64Z1278895528012061082247244,24924.83,Rent payment Jan - Appartamenti Italia Brescia,2087-01-06T14:48:03
a43c6ab3-d490-4699-9c9a-7bd86a457767,EMP30557,SCRM-GNLG-805-ASC-1,transfer,1590.05,,,IT38T5838026706945881203291313,IT21N0293036860448562627091,6638.67,Salary payment Jan,2087-01-06T15:32:39
20b47399-5b96-4327-b429-7540c7c8fa64,FSCH-KTRN-808-MUN-1,ABIT49343,transfer,476.85,,,DE37X8580256657634545607471,IT96S6028659817213689702862718,4015.97,Rent payment Jan - Case Sicure Munich,2087-01-06T16:51:19
3eae5027-46ee-4ee3-82a1-4ef23466f1db,TRLN-DMNA-812-RON-0,,withdrawal,50.41,Otegen Batyr - ATM Otegen Batyr Square,debit card,IT21F6133312551134091221836,,1537.13,,2087-01-06T18:04:46
bc1779b4-a73b-466a-8ffa-b98cc432c42f,EMP10286,VRDR-VÉRN-7FC-BRI-0,transfer,2100.64,,,IT64S7955974114473817230795044,FR79B9310679814120944924219,7702.31,Salary payment Jan,2087-01-06T18:44:47
c151ec70-e2ec-4650-85e7-781b57ae4f18,EMP70570,FSCH-KTRN-808-MUN-1,transfer,1223.98,,,IT82Y2927096985750328078307095,DE37X8580256657634545607471,5239.95,Salary payment Jan,2087-01-06T20:04:41
bac78b13-d16b-49b9-b9a8-4ef856981b62,TRLN-DMNA-812-RON-0,SRVTB29670,e-commerce,32.10,AutoBill Solutions,Google Pay,IT21F6133312551134091221836,IT86D6768090527800459978964769,1505.03,,2087-01-06T20:21:40
f3fb4285-4441-4b09-8c8c-f758f7138c74,EMP93597,NCLS-THBT-7FB-CAN-1,transfer,4981.30,,,IT44R6165640332022084246519086,FR96R5722302301530596709586,28855.22,Salary payment Jan,2087-01-06T20:25:55
ad57d08d-f768-4521-b490-fa47cde54d54,BLLE-BRND-7D7-MOD-1,,withdrawal,50.15,Modesto - ATM Modesto Central Station,debit card,US45Y0450340314014549653022,,9293.23,,2087-01-06T22:04:05
9604f85a-f59a-4fe1-a1ce-4a10cc564112,TRLN-DMNA-812-RON-0,ACCRN34678,direct debit,3.80,,,IT21F6133312551134091221836,IT76C6900244401507261679842794,1501.23,Student union monthly fee,2087-01-07T03:24:51
b138765d-1d4e-4a03-b06c-7f220097060b,PRCI-KYLG-804-SNO-1,,withdrawal,300.29,Snodland - ATM Snodland High Street,debit card,GB39C5156240692201299160101,,18242.79,,2087-01-07T08:04:21
0aad2435-dd63-4331-99f2-2c930485bcf8,TRLN-DMNA-812-RON-0,SRVLP18363,e-commerce,48.63,LoopCharge Payments,Google Pay,IT21F6133312551134091221836,IT53H6838012562472418111369938,1452.60,,2087-01-07T09:44:23
515d39cd-53f2-4e06-bc04-035a0e4744f9,PTTJ-GNVÈ-7EF-PAR-0,TRDSR66773,transfer,2103.22,,,FR41F3780213632912807343428,IT66K8075988631091718579285962,64602.99,Service payment,2087-01-07T10:08:57
