transaction_id,sender_id,recipient_id,transaction_type,amount,location,payment_method,sender_iban,recipient_iban,balance_after,description,timestamp
a3ebbbea-d56c-4627-bf6e-3f9ead9a4125,GRSC-KRLH-807-DIE-1,ABIT68841,transfer,1026.68,,,DE41E6333599170389191000654,IT87X9744454583635094041887989,16193.72,Rent payment Feb - Residenze Milano Dietzenbach,2087-02-06T10:52:12
2f585191-4e73-4850-805c-b02167082198,RGNR-LNAA-7FF-AUD-0,RES83889,transfer,965.13,,,FR85H4824371990132980420818,IT19K6545578802800372895511504,21459.06,Rent payment Feb - Casa Tua Audincourt,2087-02-07T12:37:03
1ac1500c-78d7-4f3a-8daa-ecdb877b2bad,EMP92998,RGNR-LNAA-7FF-AUD-0,transfer,2819.25,,,IT24Q9761542929117361438734311,FR85H4824371990132980420818,24278.31,Salary payment Feb,2087-02-07T15:28:40
4af1fdf6-8b4e-4d2b-ab32-97e2cd197792,EMP14947,GRSC-KRLH-807-DIE-1,transfer,2717.11,,,IT94K6977238831108098344306373,DE41E6333599170389191000654,18910.83,Salary payment Mar,2087-03-03T10:55:16
a8df2827-5aa0-4831-8f92-b2093d62739d,BRCH-TRCY-802-HAM-1,ABIT36422,transfer,370.14,,,GB55A1899498623707047636913,IT79Z3132921345218816901038837,9331.03,Rent payment Mar - Rental Management,2087-03-04T14:21:11
0ed77000-3456-4052-8c6e-0a66f94561ca,GRSC-KRLH-807-DIE-1,ABIT68841,transfer,978.90,,,DE41E6333599170389191000654,IT87X9744454583635094041887989,17931.93,Rent payment Mar - Residenze Milano Dietzenbach,2087-03-04T15:55:23
ea8d19b0-8364-4f2e-93ef-43e511d9ca7b,EMP92998,RGNR-LNAA-7FF-AUD-0,transfer,2836.20,,,IT24Q9761542929117361438734311,FR85H4824371990132980420818,27114.51,Salary payment Mar,2087-03-05T09:19:29
a9833409-4bb9-4764-b1c1-89521a636e36,RGNR-LNAA-7FF-AUD-0,RES83889,transfer,952.23,,,FR85H4824371990132980420818,IT19K6545578802800372895511504,26162.28,Rent payment Mar - Casa Tua Audincourt,2087-03-06T08:23:53
0f400ab9-1f74-41ac-ba58-73d2aac629d4,EMP96127,BRCH-TRCY-802-HAM-1,transfer,1070.92,,,IT90D8110289790688935324753197,GB55A1899498623707047636913,10401.95,Salary payment Mar,2087-03-06T15:23:59
1ad62197-c368-4a1f-8286-22a811f5291e,EMP14947,GRSC-KRLH-807-DIE-1,transfer,2768.43,,,IT94K6977238831108098344306373,DE41E6333599170389191000654,20700.36,Salary payment Apr,2087-04-03T09:45:54
f187ddae-1a5d-4ff2-ad5a-565eae237d71,GRSC-KRLH-807-DIE-1,ABIT68841,transfer,1019.29,,,DE41E6333599170389191000654,IT87X9744454583635094041887989,19681.07,Rent payment Apr - Residenze Milano Dietzenbach,2087-04-04T09:18:05
5a3577a7-61e9-42b2-b8f1-a87d7e6fab4e,EMP96127,BRCH-TRCY-802-HAM-1,transfer,1067.95,,,IT90D8110289790688935324753197,GB55A1899498623707047636913,11469.90,Salary payment Apr,2087-04-05T12:51:05
e6e1cc47-780e-40cc-9f3e-01ac239e0a87,BRCH-TRCY-802-HAM-1,ABIT36422,transfer,407.10,,,GB55A1899498623707047636913,IT79Z3132921345218816901038837,11062.80,Rent payment Apr - Rental Management,2087-04-06T09:27:38
a0ba62a7-9a03-47c1-9575-7c26b2da5f1b,RGNR-LNAA-7FF-AUD-0,RES83889,transfer,987.17,,,FR85H4824371990132980420818,IT19K6545578802800372895511504,25175.11,Rent payment Apr - Casa Tua Audincourt,2087-04-06T17:32:24
139def3a-22bd-4465-90fa-d37d49f13070,EMP92998,RGNR-LNAA-7FF-AUD-0,transfer,2795.10,,,IT24Q9761542929117361438734311,FR85H4824371990132980420818,27970.21,Salary payment Apr,2087-04-06T18:55:54
97bd8902-d29a-4041-b7ec-d8f1456bef42,EMP14947,GRSC-KRLH-807-DIE-1,transfer,2768.14,,,IT94K6977238831108098344306373,DE41E6333599170389191000654,22449.21,Salary payment May,2087-05-03T12:28:57
be65ac20-9102-4206-adba-b53380910ecf,BRCH-TRCY-802-HAM-1,MKTSW90199,e-commerce,44.95,SwiftCart Online,debit card,GB55A1899498623707047636913,IT38Z6425332149647507994595213,11017.85,,2087-05-04T09:28:11
c1ec5542-1bc7-49ba-a89c-4194f01d12c2,GRSC-KRLH-807-DIE-1,ABIT68841,transfer,914.50,,,DE41E6333599170389191000654,IT87X9744454583635094041887989,21534.71,Rent payment May - Residenze Milano Dietzenbach,2087-05-04T14:05:58
6d85d330-aebe-4fd7-b6ee-e8b09640ab8e,EMP96127,BRCH-TRCY-802-HAM-1,transfer,1050.76,,,IT90D8110289790688935324753197,GB55A1899498623707047636913,12068.61,Salary payment May,2087-05-05T10:34:18
eee4f7cb-10ba-4f01-8a43-37cc11c74371,RGNR-LNAA-7FF-AUD-0,RES83889,transfer,1073.33,,,FR85H4824371990132980420818,IT19K6545578802800372895511504,26896.88,Rent payment May - Casa Tua Audincourt,2087-05-05T16:50:47
1a02f1a5-2a7a-489f-8e43-cf6f4f8fe116,BRCH-TRCY-802-HAM-1,ABIT36422,transfer,355.28,,,GB55A1899498623707047636913,IT79Z3132921345218816901038837,11713.33,Rent payment May - Rental Management,2087-05-06T09:20:42
02c1c8e3-b088-4958-a047-0d32beb78292,EMP92998,RGNR-LNAA-7FF-AUD-0,transfer,2849.81,,,IT24Q9761542929117361438734311,FR85H4824371990132980420818,29746.69,Salary payment May,2087-05-06T15:58:51
243504e1-f5a9-4ded-8262-d5b8a51cc1b9,EMP14947,GRSC-KRLH-807-DIE-1,transfer,2814.31,,,IT94K6977238831108098344306373,DE41E6333599170389191000654,24349.02,Salary payment Jun,2087-06-03T15:56:22
40d61e52-ee54-4aa0-a435-43bffce12aed,GRSC-KRLH-807-DIE-1,ABIT68841,transfer,968.72,,,DE41E6333599170389191000654,IT87X9744454583635094041887989,23380.30,Rent payment Jun - Residenze Milano Dietzenbach,2087-06-04T14:03:25
7af2c254-522a-46e5-b50a-030653b16f2a,EMP96127,BRCH-TRCY-802-HAM-1,transfer,1055.21,,,IT90D8110289790688935324753197,GB55A1899498623707047636913,12768.54,Salary payment Jun,2087-06-05T15:38:45
9d893a51-4843-47dc-b66e-1436341ff374,BRCH-TRCY-802-HAM-1,ABIT36422,transfer,366.50,,,GB55A1899498623707047636913,IT79Z3132921345218816901038837,12402.04,Rent payment Jun - Rental Management,2087-06-05T19:28:22
9caf7a6f-afa8-43a8-b0bb-8a81d16f8cc3,RGNR-LNAA-7FF-AUD-0,ACCST55537,direct debit,46.09,,,FR85H4824371990132980420818,IT86B8103978239516296290056188,29700.60,Mobile phone monthly plan,2087-06-06T02:45:45
dd81e9f0-e9b6-4586-a9f4-79994d6b1f21,RGNR-LNAA-7FF-AUD-0,RES83889,transfer,989.74,,,FR85H4824371990132980420818,IT19K6545578802800372895511504,28710.86,Rent payment Jun - Casa Tua Audincourt,2087-06-06T11:20:38
f8efb252-3303-4666-a1db-1633bcfab23e,EMP92998,RGNR-LNAA-7FF-AUD-0,transfer,2796.60,,,IT24Q9761542929117361438734311,FR85H4824371990132980420818,31507.46,Salary payment Jun,2087-06-07T10:03:28
3ba7708b-367a-4637-9b52-d8fea85dc8e7,BRCH-TRCY-802-HAM-1,ACCRN68493,direct debit,22.21,,,GB55A1899498623707047636913,IT24M4140981830157061401795306,12379.83,Rideshare app subscription,2087-06-11T05:39:27
c1da1f34-1760-4841-966f-cbed3f255dfb,GRSC-KRLH-807-DIE-1,,in-person payment,16.29,Dietzenbach - Dietzenbach Coffee House,smartwatch,DE41E6333599170389191000654,IT12C4911119659728199667090917,23364.01,,2087-06-14T09:23:14
dcd4abb5-035a-42dc-b963-dd23a008eeaa,EMP14947,GRSC-KRLH-807-DIE-1,transfer,2727.50,,,IT94K6977238831108098344306373,DE41E6333599170389191000654,26091.51,Salary payment Jul,2087-07-04T18:21:50
7a010f53-8ad9-4b88-9bca-e93f6c705b62,GRSC-KRLH-807-DIE-1,ABIT68841,transfer,1032.20,,,DE41E6333599170389191000654,IT87X9744454583635094041887989,25059.31,Rent payment Jul - Residenze Milano Dietzenbach,2087-07-06T08:18:58
4e53a923-af56-41e4-a804-67721ded06b7,EMP92998,RGNR-LNAA-7FF-AUD-0,transfer,2842.18,,,IT24Q9761542929117361438734311,FR85H4824371990132980420818,34349.64,Salary payment Jul,2087-07-06T13:45:05
6650b3a2-f3e6-450a-80b6-5a54a14cbca8,EMP96127,BRCH-TRCY-802-HAM-1,transfer,1065.58,,,IT90D8110289790688935324753197,GB55A1899498623707047636913,13445.41,Salary payment Jul,2087-07-06T20:03:04
6f075509-4fae-44d3-b958-a72e0d435435,RGNR-LNAA-7FF-AUD-0,RES83889,transfer,1035.88,,,FR85H4824371990132980420818,IT19K6545578802800372895511504,33313.76,Rent payment Jul - Casa Tua Audincourt,2087-07-07T10:02:15
dc26681a-fbb6-49bc-9481-9ae2996c93fb,BRCH-TRCY-802-HAM-1,ABIT36422,transfer,392.72,,,GB55A1899498623707047636913,IT79Z3132921345218816901038837,13052.69,Rent payment Jul - Rental Management,2087-07-07T14:23:32
09e4d085-53f1-46c6-b28b-7d34dab52052,GRSC-KRLH-807-DIE-1,ABIT68841,transfer,872.52,,,DE41E6333599170389191000654,IT87X9744454583635094041887989,26982.10,Rent payment Aug - Residenze Milano Dietzenbach,2087-08-03T15:28:39
ed75ad30-d656-479b-9cca-06278aa87e62,EMP14947,GRSC-KRLH-807-DIE-1,transfer,2795.31,,,IT94K6977238831108098344306373,DE41E6333599170389191000654,27854.62,Salary payment Aug,2087-08-03T19:53:08
f2798f49-f35c-4ecc-943e-30ee3d833c35,EMP96127,BRCH-TRCY-802-HAM-1,transfer,1043.21,,,IT90D8110289790688935324753197,GB55A1899498623707047636913,14095.90,Salary payment Aug,2087-08-04T18:10:01
6212031b-aec1-43fe-8818-a448e17e91eb,EMP92998,RGNR-LNAA-7FF-AUD-0,transfer,2854.15,,,IT24Q9761542929117361438734311,FR85H4824371990132980420818,36167.91,Salary payment Aug,2087-08-05T15:33:33
9d3e4492-2021-426c-bf3c-5193b2d7de87,RGNR-LNAA-7FF-AUD-0,RES83889,transfer,951.40,,,FR85H4824371990132980420818,IT19K6545578802800372895511504,35216.51,Rent payment Aug - Casa Tua Audincourt,2087-08-06T13:23:58
6669e8f8-212b-4e7a-9615-0e59f923a35c,BRCH-TRCY-802-HAM-1,ABIT36422,transfer,365.84,,,GB55A1899498623707047636913,IT79Z3132921345218816901038837,13730.06,Rent payment Aug - Rental Management,2087-08-07T17:43:50
2d22a0cd-8297-4d67-bd84-9e1ceaba5b10,GRSC-KRLH-807-DIE-1,CMPNT41147,transfer,325.39,,,DE41E6333599170389191000654,IT49S1734995729411554862117920,26656.71,Internet bill Sep,2087-09-04T12:13:53
1539373e-e909-4fcd-ba67-9f97ea4688bf,EMP96127,BRCH-TRCY-802-HAM-1,transfer,1070.12,,,IT90D8110289790688935324753197,GB55A1899498623707047636913,14800.18,Salary payment Sep,2087-09-05T10:04:15
52597177-e7c7-4bfd-9a18-eaa96db4123a,EMP14947,GRSC-KRLH-807-DIE-1,transfer,2737.72,,,IT94K6977238831108098344306373,DE41E6333599170389191000654,29394.43,Salary payment Sep,2087-09-05T12:07:03
6f3885cf-c26e-454d-aba8-f1be0222f75d,BRCH-TRCY-802-HAM-1,ABIT36422,transfer,403.71,,,GB55A1899498623707047636913,IT79Z3132921345218816901038837,14396.47,Rent payment Sep - Rental Management,2087-09-05T13:23:24
97ede41a-a012-4c6e-aa31-ee9d6dc27c26,RGNR-LNAA-7FF-AUD-0,RES83889,transfer,1023.88,,,FR85H4824371990132980420818,IT19K6545578802800372895511504,34192.63,Rent payment Sep - Casa Tua Audincourt,2087-09-06T08:50:40
0d3ace95-9e82-41c7-a26b-203b8b792d24,EMP92998,RGNR-LNAA-7FF-AUD-0,transfer,2862.00,,,IT24Q9761542929117361438734311,FR85H4824371990132980420818,37054.63,Salary payment Sep,2087-09-06T14:49:21
00b11377-c3b6-484e-b70e-c7281fe51261,GRSC-KRLH-807-DIE-1,ABIT68841,transfer,960.03,,,DE41E6333599170389191000654,IT87X9744454583635094041887989,28434.40,Rent payment Sep - Residenze Milano Dietzenbach,2087-09-06T18:50:39
fce0c8bf-d8d8-4f3c-b29f-252867e15164,EMP96127,BRCH-TRCY-802-HAM-1,transfer,1065.91,,,IT90D8110289790688935324753197,GB55A1899498623707047636913,15462.38,Salary payment Oct,2087-10-04T08:38:09
d4de1c65-dc9e-4172-a158-ce2db0d214e2,EMP92998,RGNR-LNAA-7FF-AUD-0,transfer,2848.26,,,IT24Q9761542929117361438734311,FR85H4824371990132980420818,39902.89,Salary payment Oct,2087-10-05T09:21:06
3b41422b-60f2-4d59-838b-de85b5f2f6c7,EMP14947,GRSC-KRLH-807-DIE-1,transfer,2766.65,,,IT94K6977238831108098344306373,DE41E6333599170389191000654,31201.05,Salary payment Oct,2087-10-05T09:53:57
8d9ec706-bd91-4458-af02-4bc1166c943d,BRCH-TRCY-802-HAM-1,ABIT36422,transfer,389.91,,,GB55A1899498623707047636913,IT79Z3132921345218816901038837,15072.47,Rent payment Oct - Rental Management,2087-10-05T13:23:28
9bcef53d-137b-4b82-8fca-3ea5f9978a37,GRSC-KRLH-807-DIE-1,ABIT68841,transfer,971.31,,,DE41E6333599170389191000654,IT87X9744454583635094041887989,30229.74,Rent payment Oct - Residenze Milano Dietzenbach,2087-10-05T16:01:40
a839c005-7c5c-4e2d-b8d2-f07e99d7aedf,RGNR-LNAA-7FF-AUD-0,RES83889,transfer,1039.09,,,FR85H4824371990132980420818,IT19K6545578802800372895511504,38863.80,Rent payment Oct - Casa Tua Audincourt,2087-10-06T14:18:16
beaa4b03-0a2f-48a1-abb4-a5c7378ed046,RGNR-LNAA-7FF-AUD-0,RETRB44116,e-commerce,106.15,UrbanCart Marketplace,PayPal,FR85H4824371990132980420818,IT91O5211763429097941016653304,38757.65,,2087-10-30T11:21:05
5309f3e1-a29e-4533-a44b-d8d7da5f4597,GRSC-KRLH-807-DIE-1,ABIT68841,transfer,927.91,,,DE41E6333599170389191000654,IT87X9744454583635094041887989,29301.83,Rent payment Nov - Residenze Milano Dietzenbach,2087-11-04T11:45:09
d8711093-2453-4a74-8779-756014cc234d,BRCH-TRCY-802-HAM-1,ABIT36422,transfer,360.56,,,GB55A1899498623707047636913,IT79Z3132921345218816901038837,14711.91,Rent payment Nov - Rental Management,2087-11-04T17:08:33
9bdb7dc1-1804-447d-8eb9-a4146f27cd6b,EMP14947,GRSC-KRLH-807-DIE-1,transfer,2737.96,,,IT94K6977238831108098344306373,DE41E6333599170389191000654,32039.79,Salary payment Nov,2087-11-05T08:39:22
ea9f3acb-d2af-4b42-8588-9a7eb7823137,RGNR-LNAA-7FF-AUD-0,RES83889,transfer,1081.71,,,FR85H4824371990132980420818,IT19K6545578802800372895511504,37675.94,Rent payment Nov - Casa Tua Audincourt,2087-11-05T10:38:45
255834d5-c7c9-4311-804f-5abe227dea1f,EMP92998,RGNR-LNAA-7FF-AUD-0,transfer,2860.10,,,IT24Q9761542929117361438734311,FR85H4824371990132980420818,40536.04,Salary payment Nov,2087-11-05T12:41:44
0fd6eeff-e363-4bc9-a099-8f70e73e9884,EMP96127,BRCH-TRCY-802-HAM-1,transfer,1047.73,,,IT90D8110289790688935324753197,GB55A1899498623707047636913,15759.64,Salary payment Nov,2087-11-05T13:41:17
1f219c1d-fd99-47d6-b097-44253f85accb,EMP96127,BRCH-TRCY-802-HAM-1,transfer,1045.04,,,IT90D8110289790688935324753197,GB55A1899498623707047636913,16804.68,Salary payment Dec,2087-12-04T09:01:47
60929f96-b7a3-476b-b1f8-9a60298bea98,EMP14947,GRSC-KRLH-807-DIE-1,transfer,2785.28,,,IT94K6977238831108098344306373,DE41E6333599170389191000654,34825.07,Salary payment Dec,2087-12-05T14:11:42
65eb47c9-3b12-40bc-b660-4a0f944fab22,RGNR-LNAA-7FF-AUD-0,RES83889,transfer,1023.13,,,FR85H4824371990132980420818,IT19K6545578802800372895511504,39512.91,Rent payment Dec - Casa Tua Audincourt,2087-12-06T12:35:24
07e4b774-7ea2-4ca0-bb9d-d1e95a728b03,GRSC-KRLH-807-DIE-1,ABIT68841,transfer,1056.14,,,DE41E6333599170389191000654,IT87X9744454583635094041887989,33768.93,Rent payment Dec - Residenze Milano Dietzenbach,2087-12-06T16:23:04
97c83f82-853e-4466-b4aa-7457625fa242,EMP92998,RGNR-LNAA-7FF-AUD-0,transfer,2861.00,,,IT24Q9761542929117361438734311,FR85H4824371990132980420818,42373.91,Salary payment Dec,2087-12-07T13:52:08
0c9b840e-5cda-440a-8d08-5f8cb74fe41c,BRCH-TRCY-802-HAM-1,ABIT36422,transfer,374.99,,,GB55A1899498623707047636913,IT79Z3132921345218816901038837,16429.69,Rent payment Dec - Rental Management,2087-12-07T16:24:58
8289782a-685b-45cd-b0a1-2caed460b686,RGNR-LNAA-7FF-AUD-0,ACCST55537,direct debit,125.55,,,FR85H4824371990132980420818,IT68A4965056510865645348459555,42248.36,Private health insurance monthly premium,2087-12-09T08:05:41
